block_time,fees,score,block_hash
7.48,0.42829081,98.6,00000000000000000000d0b6aa1892e7a4cec9ed8c22d8c4c724abf8863e4475
3.34,0.33906893,99.4,00000000000000000000a2635215ef77d68b4cf861003b5df247197eedcab2a8
7.5,0.39705918,99.0,00000000000000000002fec109327bf780d5d39af3bf0913364a3d050ec6736a
3.58,0.32162118,74.7,000000000000000000005acf8e7452721f91db25c3ff6a9cb79678f18be8ff1e
9.09,0.44599522,95.19999999999999,0000000000000000000130dc82c9818f520682a55b2477a7b1c26c5c4e6445c6
3.31,0.31755871,81.3,00000000000000000001a9c35293684b290c1abb81d6dfc42fbf0b2e9eeba0f7
4.27,0.33605117,90.4,00000000000000000002a104ff7ef37289fa202817876742429e7adf22fcd29f
25.95,0.73216548,92.60000000000001,00000000000000000000a68de34b79a9ed858e37c098eae69b9a1b2af366c79e
12.33,0.52318165,80.9,00000000000000000000a0cd712a52da12d453849de69e6cea774d7416232242
3.38,0.31582265,94.5,0000000000000000000304e1319dca081f2cdfb5894837827430232b94c4d685
28.18,1.01495088,96.7,00000000000000000002ae03a62baefb6d6e276464efd2190f13a2fc73ce467d
44.01,1.32973926,97.8,0000000000000000000047dc88cc9d19c1c03330f84b2ea38782b8fcf7f49655
20.02,1.01545219,97.39999999999999,00000000000000000000cedc6cc84044bc52335e33d92e3da7726cf66b1544bd
11.59,0.79626848,99.0,0000000000000000000339f198510032df47beb4b476363aa3c415fe576defcb
4.71,0.84598578,58.8,000000000000000000028b15a8b58a6bcf05a1204bb066a5cb602cfdf084cf79
18.93,0.63437039,98.4,00000000000000000001d222d227465c00055bf2b46913da6afedc82fd9ddbc2
4.56,0.36175256,68.10000000000001,000000000000000000011af1cd3b43e11da9368c4c8832b0c0298556396c609d
18.33,0.61821274,93.7,000000000000000000011cb07d01007ae36765d40b36e6ab7febc49f104f6b22
5.86,0.34780253,94.89999999999999,000000000000000000020927a91d2e0f6480c0c2662f05e54acdc89169d358f9
16.5,0.56010666,96.8,00000000000000000002c1f10a3510b65404a01f98f3ad6255cb523e9894c558
7.53,0.41781963,93.8,000000000000000000029872936f6f253cd7013a6c3817d081cd24f247926f20
8.18,0.42264679,97.6,000000000000000000006863b2f03a88145eade80be868e0867d8bdb9f1f0b48
7.87,0.40471762,88.7,000000000000000000033b3156b881c808c9248111e388586fa48ab69e9fd633
10.2,0.4001944,99.3,00000000000000000001c78e5b6dc78958e655b55552934ada242279b623d410
4.57,0.35069557,86.3,000000000000000000020c2dc3e5cfaa153835425419c09dc3f1d7a2bd15724a
5.69,0.33698207,93.5,0000000000000000000020d87e1d75a8214478fde6d447c4bad181f8438da3f5
10.3,0.4264179,92.80000000000001,000000000000000000010f7638000626a2ac92f18a376c53477e94994d47f562
4.7,0.55448727,97.8,0000000000000000000265429a53ee1eb9ffe39e8cf7c5ee5d586d8a593f3187
8.59,0.37798331,92.80000000000001,0000000000000000000024d75c6e6d075c7ea58d41a2b15a7a7f132ffc231501
6.49,0.35333301,80.7,00000000000000000002a81d7a5637819d9eae8e58fac9439533fadf8b9dfc20
25.51,0.68703336,98.8,0000000000000000000023a42713fb12b21d3cc5d0ff6af255b6b41ba8747344
5.22,0.30544827,96.3,00000000000000000002c58f95c515cbe268e8198fbd208a1d681ced8a7701f4
9.79,0.37619865,94.1,0000000000000000000109dcee3651f1ea3b7d95b68739589888582d901a1a48
6.39,0.35909068,89.1,0000000000000000000338fc2a523e402d5f788444be17e4f550666d1bae126b
3.54,0.30954067,46.1,0000000000000000000126f10082aa82bef217478444f638043bb0d2cf71ce8c
3.63,0.31709069,71.89999999999999,00000000000000000002c82a6166d4633968a72285f229965c37d9d71b44b8b2
8.96,0.39628354,97.89999999999999,00000000000000000002957ebf32a30ebf1bd25d881a817e702c387aeb43e82c
5.36,0.36844581,62.2,00000000000000000002f9ae40ec34ad5129fcd6abae8fa5d1bfe4cfdf3878c0
4.03,0.36167255,96.3,0000000000000000000021fb3a567d7d9c7837dafd6a46df38cc817f02268932
17.32,0.62703814,75.7,000000000000000000033e2dfe204c83e0078e56be52e9170db9121ac9ebfab1
5.94,0.40076505,80.10000000000001,00000000000000000000097cc284736d2f72371d1431be6b215a51170b521e9a
14.94,0.56955173,96.6,000000000000000000030f706d47b95d636e90f3b5f56e83ec62ea661db23f95
17.02,0.47996654,91.0,00000000000000000000eae88eb6ef53b35e68072f188fd1367fafe1bb6dfb52
33.58,0.76189909,92.0,0000000000000000000144fa1d5e4e547cff50bf69ca662498b9b5781ea2d137
4.78,0.35339577,94.1,0000000000000000000106d798d9c5a69718e0ec5cddd709226d2eacdaba57c1
26.08,0.53011272,98.3,00000000000000000003389ef858dbf3199c2e563c00ed5c63bd0297a650abc7
23.74,0.5289815,97.0,000000000000000000022402271dea876c390c23ca27590e67d03604e70b39ed
15.22,0.63483108,96.6,00000000000000000002b1aebfa49bde5d55979584f1827ee811d83122cd4b06
26.29,0.73890382,89.1,000000000000000000030e086c684c95e63cf268681f3b6dbedf33caa1bcf267
5.75,0.33632996,92.5,00000000000000000000c4dc48811d8ee8787eadfe2c2443871437f840518515
5.2,0.32965614,87.9,00000000000000000001614f9055c5a9e657fa7fb779fcebfdfddbe90a106936
14.49,0.39984433,97.2,000000000000000000011902c330f6dd7e1983ee2fdc5dcb60d89a208299b6c1
23.34,0.55836574,81.5,00000000000000000002b6821af61957baa40af47d756e417b4318703e8c1cd5
9.09,0.56012909,89.1,00000000000000000001215f882468b79ec582f8a6fe0d0bb70647705d48b524
8.35,0.38864897,84.0,00000000000000000002a3549652a3b564ee8f42477229aa72194127f06a400a
22.75,0.54464443,96.3,00000000000000000001130a35115c4dd36a39ad6db94f376abe1cc5e07ee3d3
4.95,0.34407512,76.6,0000000000000000000156c4681dd99451e5794c173db05c36bb8345451d9b15
3.83,0.31719264,83.8,000000000000000000028edbdb5260fbfbebdf3eacc3e11aacb78ce5cfb89cd0
8.07,0.40459698,86.5,00000000000000000001e4d8b40ca109e626787d05ff5f75f8b1636376a82a3b
9.44,0.39120901,83.0,000000000000000000025d0053243ee336671556da879403a8c7192dd22af399
18.39,0.50640786,87.8,00000000000000000000c8b99b6ca53c36c3c924fcfca829187551687d899f9a
11.79,0.4925146,90.7,000000000000000000028c46c5521c0a13682e31c213084a68644eac0f20282a
15.33,0.49103317,94.6,000000000000000000011bdce98af3b5647b516f7d66d3b8f8d9fd5312c10626
3.78,0.34046892,90.3,00000000000000000001db60d94b5eac92da232a154f45b1b75690daa55b6e95
3.69,0.32000338,86.4,00000000000000000000812fd794f488e5136ba6791a2db9b810e4dd2a42e402
4.97,0.31718305,78.2,000000000000000000006db794af0a3ce115f12ef7973dbb7b71e68431a47b38
8.47,0.36381936,98.1,00000000000000000000cceb78d5a9d8fbe0de4a67836f8dab2124f63b95f713
16.31,0.43418112,90.4,00000000000000000001291a0df8fc17e6261df553a0ce38adec1db1d1487754
8.52,0.35193509,89.3,00000000000000000002f2c1e9f0c39bbd7d4c6e7771a80935606d5219168203
3.99,0.28001176,94.69999999999999,000000000000000000008af84ae75dddcddf639cc2954a31dd0f8eedf7c718b4
13.96,0.39169285,97.39999999999999,000000000000000000000328c73b56441f2fbadb9cb7e93e9260ae67472367b1
12.09,0.39755321,96.3,000000000000000000006251b5c6e0302634ff64958f6b2e8c964b6b2080a1be
10.19,0.38414298,97.8,00000000000000000002d9121bfe8b9c990abeafb8d0a25bf45a6dda18bd6afb
15.55,0.59256812,74.2,00000000000000000000df214239732a002adcbe2847efef65cd425c45bb6610
9.52,0.42161149,91.0,00000000000000000001e8efa455840106fb034007fb296cbfb881d839d2ebf0
12.5,0.41827132,87.6,000000000000000000024581efb27ddafe064bd7fe16eb1376541a17180c2d43
8.77,0.41861732,91.3,000000000000000000007eea62b108c2ab01b3ee81b5843e971193b48568e343
12.97,0.42799966,99.5,000000000000000000015b5964b8dbbe81bbb3b3e7bdcaa7951a1dc6fd095eed
13.08,0.40790812,81.69999999999999,000000000000000000028c46037188719f5bb8e63c2acbe34e0b2a7d70bf8ef8
26.84,0.60085855,93.60000000000001,00000000000000000000b23fe3f95e87b01e3b91f23c597919d2a94b0f02926a
5.05,0.35064753,96.2,000000000000000000031b5866b8a3702b70c44b751be809462a6adc5d490fc7
23.53,0.63153989,99.4,00000000000000000001a8f31c9a60f4a117672f0cb5dc4829338dffd5e038ea
35.05,0.70539774,94.8,00000000000000000002c1293ab3076faa3a1c3f6bd58ff936d7868e78b31c06
7.32,0.43292178,97.7,00000000000000000002c9c44bf8e6f6cae152754dbea7083034b48d9166d091
8.74,0.44366516,97.1,0000000000000000000099d8a1610a830b5b410f84294a8b950405b93f049088
6.31,0.35769986,96.0,000000000000000000017959d5c43bd74d2c4cd1e5422a57755edc68a81053b9
15.13,0.4888133,99.7,000000000000000000006e31bc0c7ab5de6387dc393445752e0d597d239fc9c7
3.28,0.32203255,98.4,000000000000000000016865df15934d61745e0554fa6ad03001aa5c71a00893
4.45,0.36787503,75.0,000000000000000000029993f15088da75394704df46c81e19252ab4883f9fc7
31.72,0.74028598,97.2,000000000000000000009857ebb2a1405d5e34978c27e1c47434d57329cd3908
7.81,0.40460992,85.1,000000000000000000014133f37a03e7a43b7d3a75a830cd1cac9f9f7798ced2
10.59,0.44029953,96.2,00000000000000000002da0332bf53209762481f747fe3616c3d0bca971dd616
17.46,0.50541032,98.0,00000000000000000000381323c8bae8136ed54223bef444fac69317ce1dc035
46.91,0.94909994,91.0,000000000000000000010f1a6cbba5832f8098a4161a2adf3b36c3813c0e55b6
3.93,0.38311016,98.8,00000000000000000000bb245545b8faffa8539ce297b55e3d430ed46167d0e0
7.19,0.43222664,89.2,00000000000000000001d349007dbfd280a8dc38de28680afd59bddaa40a830b
4.59,0.32728366,70.5,00000000000000000002cfc4e7bb4a36b42a4214f8626310bf8327f94e02f516
14.69,0.55504779,77.0,0000000000000000000077bdcb115577ea6dcba15e32332fbecf888d1392b54b
37.5,0.99731962,94.89999999999999,000000000000000000030507d3c057f3064c71ca29c74d889fd6a705da2021d5
14.15,0.69935044,97.0,00000000000000000001eb3a57a9053faad231b57bc19197b74a33d13df0c896
9.2,0.61756913,99.6,0000000000000000000349b23955abb4550c68412277d434c3d8bf6d9c3e52dd
40.46,0.96186784,91.7,00000000000000000001b32d8bb316f66c71bbe7eab0b4eabf5b048fc2349225
3.82,0.50331408,87.5,00000000000000000000eeba9c76a2a248006f8a7473ae70641dcf6654a46337
5.99,0.49157925,88.1,0000000000000000000207ab63205ab7fd67671e8411921a604bdab830dcc54b
23.13,0.6851875,93.0,00000000000000000000d96f8e6bfca23f2f9515e97bfd6773590183aa61ad22
4.32,0.42110383,83.2,00000000000000000002a42c1211ae945276e3092823cda55f7af232010684a4
4.69,0.4055148,87.3,00000000000000000001c0addf9f2c076b120f72353e8a4da93424268047df69
3.02,0.35751983,89.7,000000000000000000023dbc55f2b49071bfb545f76266b3a21f58a8cfcdaee8
34.56,0.92903399,95.7,000000000000000000007041f717b076a5b5688b0b05e8df8a009bb290ab7ca1
3.96,0.44123127,86.4,000000000000000000007707ad2f931521cd69e92ad4b2af5a41632ec74596e0
5.92,0.43392984,84.8,000000000000000000023d41caa6417577bc1a977680aaaf923711190f6a539e
11.46,0.46763602,89.3,0000000000000000000156f4aebdda97f1cbf5d4292c2a3ef9d16cd189226837
4.6,0.35259102,99.8,00000000000000000002f35871c54bcf51ceafacbb92ea54c8fc0aa5b0c8fb4c
3.93,0.34213064,91.9,0000000000000000000301e921f06760207b0129c1b6015028bc533c8a9f773e
4.48,0.34810193,70.89999999999999,00000000000000000001de030db7e77925bf4edaffaf97ff245775c0eab23622
12.08,0.4974779,85.1,0000000000000000000278a0e9d3c2c5ec82d5d0bd0e39d77adb8c02c2855dac
20.89,0.59082794,89.7,00000000000000000002ab343835c33fc3f106bc5d230b1a902cdccbe85c4bee
3.59,0.34018268,61.7,00000000000000000000eff6b1952057217b1bf9e7317d1bae11e3b2e5722c1e
6.28,0.38127068,94.89999999999999,00000000000000000003480a284151e19e4b9b023c2829a4cacb169a719b5806
10.88,0.44389007,81.10000000000001,0000000000000000000335897cecbafcf86d3216d7b2169f9c54de7003f9f9d2
10.15,0.47218898,99.5,000000000000000000024620cfee5a9d2b456d0f2ada631664ae0e7ff27255bc
7.97,0.39362018,88.8,000000000000000000004a79c532bd270faa364e5ba691b9e47c3e07c934eb13
5.05,0.37207617,91.9,000000000000000000005d3de6569ceddb31a2649a77190b8f1df1c86728606d
3.94,0.33755635,84.39999999999999,00000000000000000000eee27a858db378cd2b9fd1a2b2b516b44f8966aa0052
5.85,0.36577153,86.7,000000000000000000032b807b68e4bd0cdd7d414dc3e1f4c194e63b4691fd43
9.96,0.43853144,79.0,00000000000000000002dd73147f1c781d92160f9ba0db46db1523064e217bd1
5.7,0.34067722,84.6,00000000000000000003072a5887d644277b7f26846129b5f3fe076225123f47
45.75,1.9300531,70.5,000000000000000000003bb185dfdfc723e541e95fe77f83ca5cd70f7bd7c719
13.58,1.5870704,97.1,000000000000000000023616105ce5a898c66bec07636197d1f3985e0b56d32d
3.77,1.23545081,81.10000000000001,00000000000000000002da1487eb435de91193ee481cf81875e13d0271060b19
6.61,1.04392079,80.4,000000000000000000019ff4775743cabe216f958fced270da0969ab3d6f9441
24.22,0.94536983,92.7,000000000000000000001c288e9f35b4e03def9c75923c7eda98cfe38f041eac
14.59,0.77785514,94.0,00000000000000000001d8b2757e2f97e5f8b265b20e447d497b2f560fa8e2a7
5.67,0.53899698,95.5,00000000000000000002e8dcd6e5f94ea77255c0df03205567681b714d466042
31.4,0.96150561,89.2,0000000000000000000197da42e3412e600f3a4bb82f14eed7484550238409cd
5.56,0.57608605,81.3,0000000000000000000013add53214d04ef4252cbf621ad7078c01df632935e9
4.35,0.48646014,78.9,000000000000000000021def80fe61621e2ed0d3136b41152d4e054070c082ad
34.71,0.86078308,93.2,0000000000000000000112ddc2a5a6f0cdc40ba9ee92d675d295a0acc76f8b57
28.72,0.7434975,99.4,0000000000000000000310db75ea6e2886c161c6ad5caf27cc28f9a785856e30
5.75,0.39361496,90.0,0000000000000000000039600a10036d5611f28e488c0c93a17cabd0e9ce2d7c
10.68,0.49364906,88.5,0000000000000000000246c54372159a0454fdc3d3e569f83d05eacda22298c3
3.06,0.31837578,97.6,00000000000000000000fab190130f739c7250e07157a6be81089dd3c17c4872
7.74,0.38686083,63.1,0000000000000000000050f90d2db59026569e02fa5f25255f5cbcfb8f314575
15.79,0.53608479,97.89999999999999,0000000000000000000222fb2758023d508ef831330f78ed51b09c6905f5891a
5.9,0.34387588,98.5,000000000000000000017e29a0163a71a910dbb9f89cff1c3f26de0220a7afe3
32.21,0.61419586,91.8,00000000000000000002e0fc67641aaa7ee78c902e368aeb4e44121a52b7ca45
3.5,0.32884067,92.0,00000000000000000001e0022c4809b7f031afce47ff45d16c38f7a14699cba7
5.16,0.33407449,89.3,000000000000000000033a12ac6dd47ad0eabf0f579c3081574b257a9439b153
3.16,0.30898448,65.8,00000000000000000002784ef1283bd99890ecfd6f612db738f570bf9bd06844
8.04,0.3772486,98.8,00000000000000000001dcefafc417d6a6cb100e8d3544be3861f90acb3790a2
18.9,0.42460046,99.0,0000000000000000000090d5be95d20126e883b60767f7ef607d8d3ab8ffcdf4
5.64,0.32728326,79.9,000000000000000000003bcf57182a87f1da5a65303ae2e1a7a1e5ff26ca5869
3.28,0.29707125,99.1,0000000000000000000147930db588a9cd675ed4dc305d75509e4787e8788597
5.36,0.31581305,65.2,00000000000000000002d7f0cd734a3a02d3c1c07dfe09c6686f84530e741310
35.83,0.66128202,91.4,0000000000000000000348ddeb5c714ed9389e7f2ee717ab18b8b7cc6b6d47f9
11.87,0.42129973,94.1,000000000000000000033861abab95bf083750e07d7d7f4f4cc3f525dbca11c9
18.23,0.42750775,93.0,00000000000000000002a01f7540c151f4fad9710cb81fb6e3cff7487d547128
8.14,0.36709032,96.0,00000000000000000000e2446716868f350afc8f6bafe78db983b3e8ac2356cb
9.05,0.37329674,92.0,000000000000000000027a1e488875bc82864d98fba6dfb7957f69e5cdf59c6a
9.11,0.37343098,97.5,00000000000000000000c764129648eef66456dbd0f8078c0c292e4a4d3b8f67
20.43,0.47252619,98.1,00000000000000000000f2f5d20830a7191028d8d7de12643c3b66914a666d56
14.46,0.37690816,97.0,000000000000000000006e1ed946a23b3cb65eed9b49934478695a9d534b7bc4
5.17,0.30640851,98.6,00000000000000000000322e567d656eb59e48fe05cec0d8265878dbb018d607
25.59,0.48502975,94.0,00000000000000000002fcf692b84f36aa6c8a2051fb0ce9b3aa112438378ed6
15.51,0.4203478,96.89999999999999,000000000000000000008d168b46d174064b10596ad0fc81ddf01f9933c82d5a
9.81,0.37577332,87.7,000000000000000000026c843c0793465ca5ce01bc2e89c312d6da9730d12044
32.2,0.54022273,96.3,00000000000000000001e72d87bee79abb79b6e631258a61e7f00c4436db0e10
3.91,0.31581631,94.8,00000000000000000002bfeef21f77ec650d4e816c53c34fb6d7c7af16f1776c
3.41,0.31040884,85.5,00000000000000000001d9224123099fb2d755a25d8deb284c977c6c3e0c1194
5.17,0.3215748,90.7,00000000000000000000b93633fdca0aa686c96aa5bb483f3fed4370436e966d
16.71,0.42140725,98.2,00000000000000000002f0266382195b3254dc8ae048150bfa84df7b06389f91
28.72,0.49707097,86.9,0000000000000000000249bee0a36452828f816efc12c20521a836ecccf53c88
8.85,0.32735704,83.39999999999999,00000000000000000002664487da28dc19f9215f4148f31a4f6e1184e63dc762
39.8,0.61193079,96.7,00000000000000000001261cdbacea9b865f000a68648d1ba5620353c9e1404c
3.55,0.30119472,96.0,000000000000000000004f92400e9e350c4ff5e66b6f1e057f68d511c9eaf881
11.48,0.38200584,97.5,00000000000000000001a50ddb103d793f368187b06d99c67022fbddd9cefc08
36.27,0.61762725,97.8,000000000000000000017eadcb14136e59d0c9f54bb8a6dfed8bf218794b6b34
7.94,0.33356047,66.3,00000000000000000000b24eaf069e1e54cb7e4425aebb31016f30a72680c2f5
27.19,0.58387472,89.4,00000000000000000000f31c2503f9a32cc54078c67012192b6cfacd24b06029
3.62,0.33438832,88.5,00000000000000000000185bfc147f1ef73679754dc1bb063f1dd766b4d590a7
17.26,0.53783945,95.39999999999999,0000000000000000000057e7a4949c95eb98e7ab8d034d11fe66e17ce1109f5f
4.19,0.31885301,92.7,000000000000000000009eebea973292ec0f25164483794bdc4f45237ac4706d
26.24,0.55698961,94.89999999999999,000000000000000000003e5df25d316ccb836391b7ca7d9866b8842f406acb92
3.35,0.28626193,70.3,00000000000000000000ee1d47efde39fc4ef6c95cfc00070cc5b049a8d39557
6.71,0.31591155,94.0,00000000000000000000b57752ebcc231891dbb2589ab8538d584acfb65d7578
6.99,0.3053882,99.1,00000000000000000000756b46a51a2ec6f3f6f8a9c2fa7df7dfa904a37ddc4a
10.53,0.31488985,91.9,00000000000000000003207a12108f75b2ae849e64009a651583d1968fe3b4a2
18.56,0.37087553,96.2,0000000000000000000132ccdca68319648616c9deeafb0e2610e097e6c79c84
20.63,0.37099151,95.0,0000000000000000000075b473dac360e6c682eb124baf7643a27138207616d6
17.46,0.35696718,98.7,00000000000000000000ab9506880bdeb1b4e723a602ac750ff063e8b103e120
8.3,0.31788594,81.0,00000000000000000000fe3bbc305d8cd47094a54650e6412d57956a8dfc986c
3.51,0.29073083,81.69999999999999,000000000000000000008f50346c87c936de7def418467b5046deb3e9255a124
14.86,0.33117157,84.6,000000000000000000023def531c263862b15e75c557dc924543a423acd5b531
12.49,0.33275661,84.1,00000000000000000002a55303f1a6550366fd244519ba7f3de6ed3c85fe72ed
7.4,0.2948367,96.2,0000000000000000000126349f52c99e152d0c05ef3f306d80e9f89213fde6a8
5.56,0.28842044,99.2,00000000000000000002fe8a780f86e49d19b44636e3acc31b1ba3f082f44fe8
5.15,0.28103005,84.6,00000000000000000001c2ead684e2189945a33211275f3a4398d97ca0e2bb90
47.35,0.9392314,93.10000000000001,00000000000000000002f3f2490766271bab625ce7270d450a54709f4d9036c7
6.18,0.34277131,88.1,00000000000000000001fa756126e963a6ae53eac7e660e0da88fd14319a0137
3.2,0.29066598,93.2,00000000000000000003383a8e7266ade864f9dc6d4d6272974a30e2660aabd4
3.4,0.28400693,95.39999999999999,00000000000000000000abfa3354faa3a1a382eb9683b1d4305a8d5ba712b7e6
19.35,0.37363976,99.3,00000000000000000000deddcce862f6aba66c165fe1c9378a8488e88ec46e92
4.9,0.30143376,89.1,0000000000000000000318418c1ce0ecfd55a50956cc0ac57111c4594248f89a
11.01,0.3281143,94.3,00000000000000000001bb61725d6d2fee5e461afa4d4f5cb9032d7d867e0ae1
5.9,0.29470404,88.0,0000000000000000000252a2256db0b49698e0d5d02d053228c6841635b7b6ac
6.58,0.29207545,97.3,000000000000000000017bfd76635ba605a127b04776572a75d979c048af3d50
7.94,0.288869,90.60000000000001,00000000000000000000aa86f93a4f10e4967075c77abdc6196833b2203653b1
6.4,0.39972929,97.6,00000000000000000002ef9c6f38c7074141cbf04a59e6750fb1f0b302af52cd
12.05,0.42069246,98.5,00000000000000000000beca7df9c10de04725bcff63208f0deadec3b5768ffc
15.29,0.38527087,97.1,00000000000000000000aca8a5d156c12e17d824428640ba7012255566ca78ad
18.35,0.38825748,95.0,00000000000000000001a2fe4abb1ae5cf8343b2e4b32eecb6e275842c9ed526
35.07,0.43498872,99.0,0000000000000000000073e61add99526adb4069a2191525b48524c0253913b8
10.08,0.37790579,91.3,00000000000000000002018453820297c4bfec84fb414d59337a17f1460a10fd
15.7,0.39394267,90.4,00000000000000000000490dd7e19b7529dbe2dffb0ac97caf403bba2a6f8d5a
9.52,0.3689658,84.2,00000000000000000000fa22b4d00863e84f6de04d49d7694b3fe984a29cecf1
7.14,0.34031994,92.60000000000001,0000000000000000000037a6b12eab5570cfc8a0a3d7f239d585968b6a4ab08e
16.47,0.38646299,90.2,00000000000000000001f4cd5f8014ebc56a759a400beedaf76277b37bdbd1d9
33.37,0.50339373,89.3,000000000000000000017aea4bdf1187cdc188275cf7eea281f23d49851cc00e
52,0.37750654,93.8,00000000000000000001fe72887652d680b965fb9d3a01db510caca2986606d3
10.76,0.22132067,77.10000000000001,00000000000000000000af4302b2298692ce0d88f8874bd12167fc08f14d118d
38.49,0.42252061,93.2,000000000000000000002b338c518fa4970e11b7365915934bad79b0210b800e
14.19,0.2912945,94.3,0000000000000000000116072c747a36de1e104cef399dd388c36dd1cf7fd4ec
47.46,0.49378863,98.3,000000000000000000013782d1083e3bfbff3ddb3779d21ed91a02ea6a9175b1
15.7,0.32557002,95.8,000000000000000000010638c339762c76caec7a8b61b198e6497be489b3ed19
18.77,0.30745816,94.8,000000000000000000024ed3992640f1048f88bfb41c4ba17eb28cc423361d7f
13.47,0.22361261,86.7,0000000000000000000130c7cc96d0591ee0c54d5a8f288b5ec9a0b33fb96cd6
12.78,0.20497921,97.39999999999999,000000000000000000034a254666e8655b4e13551b8d9bfb2c02d8f3eb8d1fa3
14.39,0.25042878,85.39999999999999,00000000000000000002c7d6a6c89962789a1e1c5a4b6d15e05aac3b0f552283
10.95,0.19013782,85.1,0000000000000000000334dea458d4656ada5f54b8020ddca1afc54370aab575
15.63,0.21275535,88.9,000000000000000000000673e77fdb9b455725e4789cdd87b434c0ba21f10505
9.24,0.18588999,74.3,00000000000000000000f33665a4339701d3ade1641ca4e73e0ad645d64faa8e
5.56,0.16358798,91.0,00000000000000000000ce073856e7aa674361b6f5360223bf262c619d974d38
5.19,0.14096577,98.4,0000000000000000000237e733f83dc38e98c53321ee0a485b8326eee8444297
5.32,0.14152588,96.2,00000000000000000002a2fab0d010ce270927e8c9a698a34f5e3d6c4dbcffd3
22.66,0.21885401,94.8,00000000000000000001e45f28bf80c2a59bbcf70a298832a346b72f1c7c705b
20.72,0.25869466,92.60000000000001,000000000000000000012dde4b69342898ab1d549f77f6893b4e981469b4235c
6.65,0.19592014,86.1,000000000000000000005ab34c675d24023d7d0c2f87555b6ddfe829556a48bf
15.82,0.19037234,88.9,0000000000000000000031ccdf46cdeb358bb02aa93578f3c92469c02405ea04
3.78,0.14721772,96.6,000000000000000000034fd527a62e7963811520e5b07017558186e06732ea1e
4.9,0.12876745,79.4,0000000000000000000206a1407aafdfdefa03195b889ff7546fca07fa739267
20.55,0.19627648,91.7,00000000000000000000ca9a9014265671b34996c6774bc0e3e847f9b215d03d
24.22,0.21972343,92.4,000000000000000000016546acd2ce11635f70caa2d6bcf4d791730b14bcc5c8
3.51,0.12984814,71.5,00000000000000000002b869547dfdc1a0e3053c15f1b0f237c113ab75228f63
3.35,0.126208,93.60000000000001,00000000000000000002cddb7b1e70b7c416d69d457a62ea66d99d7e7674e34f
16.25,0.17802732,95.0,0000000000000000000070a1bca51a00b3560dc20605a1fd96cb9d4df1ccaf46
17.23,0.19237594,82.19999999999999,00000000000000000001ebab7e377540d63d5fa3b07bc5af685d1d57a5f53509
4.36,0.12972229,64.0,00000000000000000000970d8b4cbc7380dde885019eecaa292bc53f62d309e9
11.49,0.16023138,84.8,0000000000000000000152e25c8fae5486029059ad5089e61c77fbb6c5012b68
7.27,0.13761128,93.89999999999999,00000000000000000000cc498d6ad52229c2eeeb2421ef879a6e78963ef7aef2
3.23,0.10314125,89.3,000000000000000000012d1ded539c3edef8428ad4f61ffc969998be8f125c72
16.99,0.18501427,97.89999999999999,00000000000000000000584e7229ce2b6fe91a74ad8ac10a67bb087fa7c58eba
6.81,0.13794806,94.8,000000000000000000016953a3157862f223e5e90f240e5efaf82a7a447e11ab
3.65,0.1380457,65.9,000000000000000000013091b31914636c43d0eb07764147033c191bb4ade1c9
14.02,0.18139412,98.6,000000000000000000001dec2a8f84ad61e85e0edac2f0f8a8a7ea01287c076e
17.45,0.18567725,99.4,00000000000000000001ba1b795a5927fb06507479ead2667d8dfa562874031b
6.42,0.15128466,96.6,000000000000000000016d8cd16a0abed80152f85e7c42d5202ebe3f6c5343b1
24.35,0.20460317,98.4,00000000000000000001fe5f5243245bdee222667678033b8805ad97a03f1560
8.63,0.14850901,91.8,00000000000000000002ccc5faf38b808926d41d960dd5d47ecb12662fd36c71
5.31,0.12071421,90.9,00000000000000000001dad3e4dfb1acbbacb5ad0c83d4d463345801e4fe8103
3.58,0.11019526,79.0,00000000000000000001351e5aed04ba392f7696f9fa594c8923b203b62f21b3
3.15,0.11098262,60.9,00000000000000000002fb8902f61efae701386dbd8463940a6b8afd45f8e96f
9.0,0.13981308,98.3,00000000000000000002aee81e49eaa27f23704d8bfe2207c36a79c8eb3da774
4.27,0.12695838,70.39999999999999,000000000000000000035a74c73faf70b89278ea6fcdd00d40c029c844329471
5.87,0.14229989,72.6,00000000000000000000bfb6d0a34fed7de9d0c3759b26c9e58493b14265e9f6
8.25,0.16096843,79.5,00000000000000000000e17bec4ce76e57a380a0274927a8f3dbc44b4ebc54d2
16.97,0.26678282,88.0,000000000000000000012e7f95b26178f7837c6948863872c1bc5d75c808ee2b
13.74,0.29749558,70.1,0000000000000000000300fc200a25ecb657fa7dce105c981ae3a1ad267065c0
14.21,0.33584449,86.0,000000000000000000019b9acfdd3aed65c28b5003c5080db31ee4d68aadf970
5.43,0.33034742,89.4,000000000000000000019f61a2d94b35b6f5edc0b42a510a894af185f25daf89
25.76,0.36595381,99.8,000000000000000000021aefeb3b35f5503828608ddbaf6ad0693185cfbcab0a
10.69,0.35219365,95.0,000000000000000000021d2d22ff8ba960d5d0c3275829633439ab80f1ebbd53
11.25,0.30877042,94.69999999999999,0000000000000000000122fb88fa4f3bb1d39e1bd98c56aa7ab272eadf236e86
17.06,0.3166609,98.7,00000000000000000000fac039d91fc61db532f3879ec24415a2bff9cd1d4efb
3.6,0.28958334,72.0,0000000000000000000123efdbcb75adeaa03cb6daab3e40a41ca36430f4ddbc
